data_inicio_fogo,localidade,mun,uf,tipo_item,provavel_causa,lat,lng
10/09/2018 14:09:00,PA PIQUIA DO AMAPÃ? / AMAPA,AMAPA,AP,OUTRAS CAUSAS,INDETERMINADO,2.0471102,-50.7922646
,JOANA D'ARC,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-8.737252999999999,-63.874244
03/03/2016 09:03:00,SERRA DA MOÇA,BOA VISTA,RR,OUTRAS CAUSAS,INDETERMINADO,3.2705054,-60.6745864
23/12/2015 11:12:00,ALDEIA VELHA,PORTO SEGURO,BA,OUTRAS CAUSAS,INDETERMINADO,-16.4443537,-39.0653656
13/01/2016 12:01:00,COROA VERMELHA,SANTA CRUZ CABRALIA,BA,OUTRAS CAUSAS,INDETERMINADO,-16.3297275,-39.0191718
05/02/2016 15:02:00,APA COROA VERMELHA,PORTO SEGURO,BA,OUTRAS CAUSAS,INDETERMINADO,-16.3368034,-39.0094642
10/09/2017 12:09:00,BACURIZINHO,GRAJAU,MA,EXTRATIVISMO,CAÇA,-5.888267099999999,-45.7840681
30/09/2017 13:09:00,Novo Horizonte - Linha 03,COTRIGUACU,MT,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-15.5775294,-56.0326628
09/08/2017 13:08:00,PASSO DO LONTRA,CORUMBA,MS,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-19.5758079,-57.0267231
27/11/2017 17:11:00,MONTE ALEGRE,QUIXERAMOBIM,CE,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-4.4442023,-39.3873925
09/07/2018 14:07:00,Polo Moveleiro,SENA MADUREIRA,AC,OUTRAS CAUSAS,INDETERMINADO,-9.0654789,-68.6559338
15/07/2018 15:07:00,BR 364 Km 02,SENA MADUREIRA,AC,OUTRAS CAUSAS,INDETERMINADO,-9.0685107,-68.6546037
,"BR 364, entre Porto Velho e Candeias do Jamari",PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-8.797951099999999,-63.70660909999999
23/08/2018 13:08:00,São José/ Floriano,FLORIANO,PI,ACIDENTE,REIGNIÇÃO,-6.7665279,-43.0137778
27/08/2018 13:08:00,Morrinhos/ Floriano,FLORIANO,PI,ACIDENTE,REIGNIÇÃO,-6.7812705,-43.0233615
23/09/2018 14:09:00,BARREIRAS,BARREIRAS,BA,OUTRAS CAUSAS,INDETERMINADO,-12.1477483,-44.9953475
08/03/2016 15:03:00,TABALASCADA,CANTA,RR,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,2.6862791,-60.6017441
18/08/2016 13:08:00,"ESTRADA 13 DE SETEMBRO, RAMAL ORIENTE",PORTO VELHO,RO,OUTRAS CAUSAS,INDETERMINADO,-8.7952593,-63.86098509999999
02/08/2016 14:08:00,PA Joana Darc III - Linha 13,PORTO VELHO,RO,EXTRATIVISMO,LIMPEZA DE ÁREA PARA MINERAÇÃO,-8.7635576,-63.89717040000001
11/08/2016 07:08:00,"SÃO FRANCISCO, BARREIRAS BAHIA",BARREIRAS,BA,OUTRAS CAUSAS,RITUAL RELIGIOSO,-12.1477483,-44.9953475
06/10/2016 16:10:00,PA BOM JESUS / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.3828494,-50.9907025
04/10/2016 17:10:00,PA BOM JESUS / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.3828494,-50.9907025
30/09/2016 14:09:00,PA BOM JESUS / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.3828494,-50.9907025
28/03/2017 14:03:00,APA COROA VERMELHA,SANTA CRUZ CABRALIA,BA,OUTRAS CAUSAS,INDETERMINADO,-16.3374347,-39.008728
28/03/2017 14:03:00,APA COROA VERMELHA,PORTO SEGURO,BA,OUTRAS CAUSAS,INDETERMINADO,-16.3368034,-39.0094642
,M.A 28 KM 09,MACHADINHO D'OESTE,RO,OUTRAS CAUSAS,VANDALISMO,-9.425199600000001,-62.00246509999999
22/09/2017 12:09:00,CLUBE DO LAÇO,CORUMBA,MS,OUTRAS CAUSAS,VANDALISMO,-19.0389978,-57.62279110000001
22/09/2017 12:09:00,CLUBE DO LAÇO,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-19.0389978,-57.62279110000001
04/10/2017 11:10:00,FAZ.SÃO LUCAS DO MONJOLO,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-19.0051788,-57.6527913
11/08/2017 08:08:00,PA EXTRATIVISTA SÃO FRANCISCO / SERRA DO RAMALHO,SERRA DO RAMALHO,BA,EXTRATIVISMO,CAÇA,-13.5435758,-43.5752281
21/08/2017 13:08:00,KADIWÉU II,PORTO MURTINHO,MS,OUTRAS CAUSAS,INDETERMINADO,-20.7648109,-57.31083769999999
21/09/2017 14:09:00,KADIWÉU II,PORTO MURTINHO,MS,OUTRAS CAUSAS,INDETERMINADO,-20.7648109,-57.31083769999999
21/06/2018 10:06:00,Aldeia Kalanaza,TANGARA DA SERRA,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-14.6068311,-57.470444
12/09/2018 14:09:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.507904,-50.911867
23/09/2018 14:09:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.507904,-50.911867
06/09/2018 10:09:00,MARAIWATSEDE,SAO FELIX DO ARAGUAIA,MT,EXTRATIVISMO,CAÇA,-11.7036923,-51.6244307
10/10/2018 14:10:00,PA OLHO D AGUA I / MOJU,MOJU,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.2524163,-48.7918587
27/09/2018 13:09:00,Extrema,ALVORADA DO GURGUEIA,PI,OUTRAS CAUSAS,INDETERMINADO,-8.4460976,-43.866115
03/10/2018 20:10:00,PA BOM JESUS / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.3828494,-50.9907025
06/10/2018 15:10:00,RPPN Serra das Almas,CRATEUS,CE,OUTRAS CAUSAS,INDETERMINADO,-5.1416868,-40.9162026
14/04/2016 11:04:00,APA DE SETIBA,GUARAPARI,ES,OUTRAS CAUSAS,INDETERMINADO,-20.6331975,-40.4404925
13/07/2017 14:07:00,Linha CDR 02,COTRIGUACU,MT,OUTRAS CAUSAS,INDETERMINADO,-9.9030481,-58.5657066
,LINHA 13,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-8.814981399999999,-63.89154929999999
,M.A 28 KM 08,MACHADINHO D'OESTE,RO,OUTRAS CAUSAS,VANDALISMO,-9.425199600000001,-62.00246509999999
23/08/2017 09:08:00,av rio madeira nova esperança,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-8.7240972,-63.87863919999999
12/08/2017 18:08:00,Nabrogo,POCONE,MT,OUTRAS CAUSAS,VANDALISMO,-16.2645026,-56.6281145
12/08/2017 18:08:00,Nabrogo,POCONE,MT,OUTRAS CAUSAS,INDETERMINADO,-16.2645026,-56.6281145
,ALDEIA FUNIL,TOCANTINIA,TO,OUTRAS CAUSAS,INDETERMINADO,-9.6635169,-48.375254
20/10/2017 06:10:00,PA FLORES / URUCUI,URUCUI,PI,OUTRAS CAUSAS,INDETERMINADO,-7.229543399999999,-44.5553219
25/09/2017 09:09:00,Fazenda Curral Queimado,POCONE,MT,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-16.266471,-56.626599
10/10/2017 12:10:00,Aldeia Wakoli Winã,CAMPO NOVO DO PARECIS,MT,ACIDENTE,CONFECÇÃO DE ACEIRO,-13.6659416,-57.8840659
21/08/2017 15:08:00,BARREIRAS BAHIA,BARREIRAS,BA,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-12.1477483,-44.9953475
,PARQUE DO ARAGUAIA,LAGOA DA CONFUSAO,TO,OUTRAS CAUSAS,VANDALISMO,-10.5576341,-50.1650815
01/07/2016 15:07:00,PA JOANA D ARC III / PORTO VELHO,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-8.7635437,-63.9065259
13/09/2016 14:09:00,PA Joana Darc III - Linha 11,PORTO VELHO,RO,,,-11.3466475,-61.29681549999999
12/09/2016 16:09:00,PA NOVA VIDA / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.49005,-50.997054
16/09/2016 16:09:00,Fazenda,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.2408144,-50.82299889999999
24/11/2016 18:11:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.507904,-50.911867
20/10/2017 11:10:00,MONTE ALEGRE,MONTE ALEGRE,PA,EXTRATIVISMO,CAÇA,-2.0009526,-54.07350229999999
12/08/2017 14:08:00,Faz. Santa Monica,CORUMBA,MS,OUTRAS CAUSAS,INDETERMINADO,-19.0005556,-57.6508333
30/12/2017 20:12:00,APA COROA VERMELHA,PORTO SEGURO,BA,OUTRAS CAUSAS,INDETERMINADO,-16.3368034,-39.0094642
04/01/2018 14:01:00,MATA MEDONHA,SANTA CRUZ CABRALIA,BA,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-16.155937,-39.0090215
,PDS Porto Carlos,BRASILEIA,AC,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-11.0137555,-68.7453759
20/06/2018 10:06:00,PA SANTA TERESA-I / URUCUI,URUCUI,PI,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-7.229543399999999,-44.5553219
26/06/2018 10:06:00,Fazenda Canto,CURIMATA,PI,ACIDENTE,FAGULHA DE MÁQUINAS,-10.0330292,-44.3005974
,JOANA D'ARC,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-8.737252999999999,-63.874244
,BR 346 Propriedade particular,PORTO VELHO,RO,OUTRAS CAUSAS,INDETERMINADO,-8.7635576,-63.89717040000001
17/07/2018 12:07:00,JUININHA,CONQUISTA D'OESTE,MT,OUTRAS CAUSAS,VANDALISMO,-14.5359966,-59.0878063
,MACHADINHO D' OESTE,MACHADINHO D'OESTE,RO,OUTRAS CAUSAS,INDETERMINADO,-9.4251854,-62.00246749999999
14/08/2018 15:08:00,BR 317 Estrada do Pacífico Km 60,BRASILEIA,AC,OUTRAS CAUSAS,VANDALISMO,40.0697947,-80.7400827
,BR 364 POLICIA FEDERAL,PORTO VELHO,RO,OUTRAS CAUSAS,INDETERMINADO,-8.8001624,-63.76179419999999
,VICINAL TRES ESTADO,APUI,AM,OUTRAS CAUSAS,INDETERMINADO,-7.2800726,-59.86135729999999
20/08/2018 10:08:00,Jacurutu,CANINDE,CE,EXTRATIVISMO,EXTRAÇÃO DE MEL,-4.3580483,-39.3137344
30/10/2017 18:10:00,Quilombo Kalunga,TERESINA DE GOIAS,GO,OUTRAS CAUSAS,VANDALISMO,-13.7761432,-47.26406129999999
25/10/2017 14:10:00,PARNA DA CHAPADA DOS VEADEIROS,CAVALCANTE,GO,,,-14.0388664,-47.6229713
05/09/2018 13:09:00,Ramal dos Terçados,SENA MADUREIRA,AC,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-9.0626049,-68.65542409999999
21/09/2107 05:09:00,PARNA DA CHAPADA DOS VEADEIROS,TERESINA DE GOIAS,GO,OUTRAS CAUSAS,VANDALISMO,-14.0388664,-47.6229713
09/08/2018 16:08:00,LUIZ EDUARDO MAGALHÃES,LUIS EDUARDO MAGALHAES,BA,OUTRAS CAUSAS,VANDALISMO,-12.0806594,-45.7786363
08/08/2018 14:08:00,Matador,URUCUI,PI,OUTRAS CAUSAS,INDETERMINADO,-7.233739599999999,-44.5562123
06/09/2018 14:09:00,PA CRUZEIRO / AMAPA,AMAPA,AP,OUTRAS CAUSAS,VANDALISMO,-6.207102,-52.70279559999999
29/01/2017 14:01:00,PQ. EST. PAULO CÉSAR VINHA,GUARAPARI,ES,OUTRAS CAUSAS,INDETERMINADO,-20.6030466,-40.4263476
,APA DE SETIBA,GUARAPARI,ES,OUTRAS CAUSAS,INDETERMINADO,-20.6331975,-40.4404925
14/08/2017 14:08:00,ESEC DO JARDIM BOTÂNICO,BRASILIA,DF,ATIVIDADE AGROPECUÁRIA,QUEIMA DE RESTOS DE EXPLORAÇÃO,-15.8841934,-47.8152783
,APINAYÉ,TOCANTINOPOLIS,TO,OUTRAS CAUSAS,VANDALISMO,-6.1534976,-47.4955073
,KRAOLANDIA,GOIATINS,TO,EXTRATIVISMO,CAÇA,-8.5513873,-47.5256543
12/09/2017 11:09:00,BACURIZINHO,GRAJAU,MA,EXTRATIVISMO,CAÇA,-5.888267099999999,-45.7840681
13/08/2017 09:08:00,Aldeia Duas Cachoeiras,TANGARA DA SERRA,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-14.6197344,-57.4875157
05/09/2017 15:09:00,CHÁCARA,MACHADINHO D'OESTE,RO,OUTRAS CAUSAS,VANDALISMO,-9.425199600000001,-62.00246509999999
23/09/2017 16:09:00,LINHA J2BEIRA RIO,MACHADINHO D'OESTE,RO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.425872499999999,-62.00147029999999
06/09/2017 10:09:00,SETOR CHACAREIRO,MACHADINHO D'OESTE,RO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.425872499999999,-62.00147029999999
,PARQUE DO ARAGUAIA,FORMOSO DO ARAGUAIA,TO,OUTRAS CAUSAS,INDETERMINADO,-11.5146242,-50.3412051
01/09/2017 14:09:00,PARQUE DO ARAGUAIA,LAGOA DA CONFUSAO,TO,OUTRAS CAUSAS,VANDALISMO,-10.5576341,-50.1650815
04/10/2017 10:10:00,PARQUE DO ARAGUAIA,LAGOA DA CONFUSAO,TO,OUTRAS CAUSAS,VANDALISMO,-10.5576341,-50.1650815
,P.A Joana Darc Linha 25,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-8.7635576,-63.89717040000001
06/09/2018 14:09:00,PAD Boa Esperança - Estrada Linha Seca Km 32,SENA MADUREIRA,AC,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-21.092795,-45.5628734
02/10/2018 10:10:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.507904,-50.911867
03/10/2018 14:10:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.507904,-50.911867
03/10/2018 14:10:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.507904,-50.911867
17/08/2019 18:08:00,FAZ. SAGRADO,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-19.0105441,-57.6546051
17/08/2019 18:08:00,FAZ. SAGRADO,CORUMBA,MS,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-19.0105441,-57.6546051
18/09/2019 17:09:00,BR 262,CORUMBA,MS,OUTRAS CAUSAS,INDETERMINADO,-19.0108492,-57.65077830000001
,MENKRAGNOTI,ALTAMIRA,PA,EXTRATIVISMO,CAÇA,-8.5045172,-53.347884
28/08/2018 14:08:00,Zona Urbana,CORUMBA,MS,OUTRAS CAUSAS,INDETERMINADO,-19.0051788,-57.6527913
30/08/2018 10:08:00,PA SÃO GABRIEL /,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-19.2042644,-56.2451825
16/08/2020 12:08:00,nova fronteira,NOVO PROGRESSO,PA,,,-7.0412687,-55.4197038
07/09/2019 11:09:00,BR 262,CORUMBA,MS,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-19.0108492,-57.65077830000001
07/09/2019 08:09:00,BR 262,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-19.0108492,-57.65077830000001
08/09/2019 18:09:00,PORTO MORRINHO,CORUMBA,MS,OUTRAS CAUSAS,INDETERMINADO,-19.4635906,-57.41703029999999
22/09/2019 12:09:00,Fazenda Carandá,CORUMBA,MS,ACIDENTE,FAGULHA DE MÁQUINAS,-19.0007155,-57.6561302
,MENKRAGNOTI,ALTAMIRA,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-8.5045172,-53.347884
29/09/2019 17:09:00,Forte Coimbra,CORUMBA,MS,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-19.9196654,-57.7923168
30/08/2018 10:08:00,PA SÃO GABRIEL /,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-19.2042644,-56.2451825
27/10/2019 14:10:00,ASSENTAMENTO TAQUARAL,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-20.716667,-56.166667
07/08/2020 17:08:00,Aldeia Seringal,CAMPO NOVO DO PARECIS,MT,OUTRAS CAUSAS,INDETERMINADO,-13.6637668,-57.8885432
02/08/2020 09:08:00,JUININHA,CONQUISTA D'OESTE,MT,OUTRAS CAUSAS,VANDALISMO,-14.5359966,-59.0878063
29/09/2020 14:09:00,ALTO RIO GUAMÁ,PARAGOMINAS,PA,OUTRAS CAUSAS,INDETERMINADO,-2.3220802,-46.76959420000001
01/10/2020 14:10:00,ALTO RIO GUAMÁ,PARAGOMINAS,PA,OUTRAS CAUSAS,INDETERMINADO,-2.3220802,-46.76959420000001
05/09/2020 10:09:00,PA BOA ESPERANÇA /,CACERES,MT,OUTRAS CAUSAS,INDETERMINADO,-16.1037088,-57.6728794
07/09/2020 16:09:00,PA PAIOL / CACERES,CACERES,MT,ATIVIDADE AGROPECUÁRIA,QUEIMA DE RESTOS DE EXPLORAÇÃO,-16.0834866,-57.67567089999999
01/11/2020 13:11:00,PA OLHO D AGUA I / MOJU,PARAGOMINAS,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.2330229,-48.8586807
02/11/2020 14:11:00,PA OLHO D AGUA I / MOJU,PARAGOMINAS,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.2330229,-48.8586807
26/08/2019 07:08:00,PASSO DO LONTRA,CORUMBA,MS,ACIDENTE,REIGNIÇÃO,-19.5758079,-57.0267231
17/02/2020 09:02:00,RAPOSA SERRA DO SOL/SERRA,UIRAMUTA,RR,OUTRAS CAUSAS,VANDALISMO,4.4007377,-60.35972079999999
16/09/2019 13:09:00,BR 262,CORUMBA,MS,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-19.0108492,-57.65077830000001
14/09/2019 15:09:00,PA NOVA FRONTEIRA / NOVO PROGRESSO,NOVO PROGRESSO,PA,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-7.0412687,-55.4197038
25/11/2019 14:11:00,PA OLHO D AGUA I / MOJU,MOJU,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.2524163,-48.7918587
11/09/2020 15:09:00,PA PAIOL / CACERES,CACERES,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-16.0834866,-57.67567089999999
02/10/2020 16:10:00,ALTO RIO GUAMÁ,PARAGOMINAS,PA,OUTRAS CAUSAS,INDETERMINADO,-2.3220802,-46.76959420000001
04/10/2020 09:10:00,ALTO RIO GUAMÁ,PARAGOMINAS,PA,OUTRAS CAUSAS,INDETERMINADO,-2.3220802,-46.76959420000001
31/07/2019 23:07:00,PA RETIRO / FLORIANO,FLORIANO,PI,ACIDENTE,REIGNIÇÃO,-6.777729099999999,-43.04620310000001
01/09/2019 13:09:00,NAMBIKWARA,CONQUISTA D'OESTE,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-14.5401942,-59.5415835
01/09/2019 13:09:00,NAMBIKWARA,NOVA LACERDA,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-14.2679964,-59.86061160000001
01/09/2019 13:09:00,NAMBIKWARA,NOVA LACERDA,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-14.2679964,-59.86061160000001
01/09/2019 13:09:00,NAMBIKWARA,CONQUISTA D'OESTE,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-14.5401942,-59.5415835
12/02/2020 17:02:00,APA CARAÍVA/ TRANCOSO,PORTO SEGURO,BA,ACIDENTE,CABO DE ALTA TENSÃO,-16.8080351,-39.1493607
31/08/2020 08:08:00,Aldeia Papagaio II,TANGARA DA SERRA,MT,EXTRATIVISMO,CAÇA,-14.6061852,-57.4703481
09/02/2020 15:02:00,SERRA DA MOÇA,BOA VISTA,RR,ACIDENTE,CONFECÇÃO DE ACEIRO,3.2705054,-60.6745864
,PA NOVA FRONTEIRA / NOVO PROGRESSO,NOVO PROGRESSO,PA,OUTRAS CAUSAS,VANDALISMO,-7.0412687,-55.4197038
04/11/2019 13:11:00,Fazenda Crispim,FLORESTA,PE,EXTRATIVISMO,EXTRAÇÃO DE MEL,-8.6029,-38.5816
06/09/2019 10:09:00,PARQUE DO XINGU,FELIZ NATAL,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-11.8624992,-53.527784
21/07/2019 11:07:00,MARAIWATSEDE,ALTO BOA VISTA,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-11.7036923,-51.6244307
23/08/2020 19:08:00,Fazenda Icil - BR 135,ITACARAMBI,MG,OUTRAS CAUSAS,INDETERMINADO,-15.0410362,-44.0835582
05/09/2020 13:09:00,IRANTXE,BRASNORTE,MT,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-12.8123068,-57.93169030000001
11/10/2020 15:10:00,ALTO RIO GUAMÁ,PARAGOMINAS,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.3220802,-46.76959420000001
10/11/2019 15:11:00,PA OLHO D AGUA I / MOJU,MOJU,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.2524163,-48.7918587
24/09/2020 16:09:00,ALTO RIO GUAMÁ,PARAGOMINAS,PA,OUTRAS CAUSAS,INDETERMINADO,-2.3220802,-46.76959420000001
11/09/2019 12:09:00,PDS BORDOLÃNDIA / SERRA NOVA DOURADA,SERRA NOVA DOURADA,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-12.0763919,-51.4728808
11/09/2020 16:09:00,LH VC 01,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
15/10/2020 13:10:00,ALTO RIO GUAMÁ,PARAGOMINAS,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.3220802,-46.76959420000001
13/10/2020 13:10:00,LINHA 11,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030759,-58.5657137
11/09/2017 20:09:00,PARNA DA CHAPADA DOS VEADEIROS,CAVALCANTE,GO,OUTRAS CAUSAS,VANDALISMO,-14.0388664,-47.6229713
09/09/2017 10:09:00,PARNA DA CHAPADA DOS VEADEIROS,TERESINA DE GOIAS,GO,OUTRAS CAUSAS,VANDALISMO,-14.0388664,-47.6229713
27/01/2016 00:01:00,YANOMAMI,MUCAJAI,RR,ACIDENTE,CABO DE ALTA TENSÃO,2.4470932,-60.91878449999999
18/01/2016 20:01:00,YANOMAMI,MUCAJAI,RR,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,2.4470932,-60.91878449999999
17/03/2019 12:03:00,PARNA E HISTÓRICO DO MONTE PASCOAL,PORTO SEGURO,BA,ACIDENTE,REIGNIÇÃO,-16.8926746,-39.2167384
18/09/2016 19:09:00,PARNA DE BRASÍLIA,BRASILIA,DF,OUTRAS CAUSAS,VANDALISMO,-15.6718013,-47.9812152
03/02/2016 18:02:00,SÃO MARCOS - RR,PACARAIMA,RR,OUTRAS CAUSAS,VANDALISMO,4.478414,-61.1482639
12/09/2020 15:09:00,MENKRAGNOTI,NOVO PROGRESSO,PA,ACIDENTE,REIGNIÇÃO,-7.044593,-55.41226
19/03/2016 10:03:00,SÃO MARCOS - RR,PACARAIMA,RR,OUTRAS CAUSAS,INDETERMINADO,4.478414,-61.1482639
,PA NOVA FRONTEIRA / NOVO PROGRESSO,NOVO PROGRESSO,PA,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-7.0412687,-55.4197038
,PA NOVA FRONTEIRA / NOVO PROGRESSO,NOVO PROGRESSO,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-7.0412687,-55.4197038
,PA NOVA FRONTEIRA / NOVO PROGRESSO,NOVO PROGRESSO,PA,ACIDENTE,REIGNIÇÃO,-7.0412687,-55.4197038
19/10/2017 07:10:00,ARARIBOIA ZUTIWA,AMARANTE DO MARANHAO,MA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-5.2246362,-46.2068199
,BACURIZINHO,GRAJAU,MA,EXTRATIVISMO,EXTRAÇÃO DE MADEIRA,-5.888267099999999,-45.7840681
19/10/2017 12:10:00,ARARIBOIA ZUTIWA,AMARANTE DO MARANHAO,MA,ACIDENTE,CONFECÇÃO DE ACEIRO,-5.2246362,-46.2068199
20/11/2019 10:11:00,PARNA DA CHAPADA DIAMANTINA,MUCUGE,BA,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-13.0088285,-41.3711799
05/04/2016 10:04:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,,,3.8797158,-59.6340059
09/03/2016 18:03:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,3.8797158,-59.6340059
11/03/2016 16:03:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,ACIDENTE,CONFECÇÃO DE ACEIRO,3.8797158,-59.6340059
29/03/2016 11:03:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,3.8797158,-59.6340059
16/03/2016 09:03:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,ACIDENTE,CONFECÇÃO DE ACEIRO,3.8797158,-59.6340059
25/03/2016 12:03:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,ACIDENTE,CONFECÇÃO DE ACEIRO,3.8797158,-59.6340059
